sedol,bbcode,LOTSIZE,STATUS,CURNY,PRICECLOSE,beta,sector,sector name,group,group name,exchange_rate
6740720,STCO SP Equity,1000,ACTV,SGD,0.82,0.4726379,25,Consumer Discretionary,2530,Consumer Services,0.8002
6740805,CAP SP Equity,1000,ACTV,SGD,0.04,#N/A N/A,45,Information Technology,4520,Technology Hardware & Equipmen,0.8002
6741013,581 HK Equity,2000,SUSP,HKD,1.16,0.5999854,15,Materials,1510,Materials,0.12901
6742340,1066 HK Equity,4000,ACTV,HKD,7.8,0.6130224,35,Health Care,3510,Health Care Equipment & Servic,0.12901
6742522,281 HK Equity,2000,ACTV,HKD,0.395,0.6189215,40,Financials,4040,Real Estate,0.12901
6743473,981 HK Equity,1000,ACTV,HKD,0.7,0.5066056,45,Information Technology,4530,Semiconductors & Semiconductor,0.12901
6743956,2338 HK Equity,1000,ACTV,HKD,34.05,1.340737,20,Industrials,2010,Capital Goods,0.12901
6744227,2341 HK Equity,2000,ACTV,HKD,2.25,0.7329661,15,Materials,1510,Materials,0.12901
6745617,28 HK Equity,1000,ACTV,HKD,5.67,0.448082,40,Financials,4040,Real Estate,0.12901
6750848,1098 HK Equity,1000,ACTV,HKD,7.28,0.5723091,40,Financials,4040,Real Estate,0.12901
6751960,RTRY SP Equity,1000,ACTV,SGD,0.69,1.032231,20,Industrials,2010,Capital Goods,0.8002
6754419,TECK SP Equity,1000,ACTV,SGD,0.405,0.5500746,20,Industrials,2020,Commercial & Professional Serv,0.8002
6763824,666 HK Equity,20000,ACTV,HKD,0.238,0.7435179,40,Financials,4020,Diversified Financials,0.12901
6764797,529 HK Equity,2000,ACTV,HKD,3.05,0.4079837,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
6764850,SPP SP Equity,1000,ACTV,SGD,0.083,0.5332384,20,Industrials,2010,Capital Goods,0.8002
6767097,237 HK Equity,2000,ACTV,HKD,10.1,0.4318531,40,Financials,4040,Real Estate,0.12901
6771032,69 HK Equity,2000,ACTV,HKD,11.84,0.7370057,25,Consumer Discretionary,2530,Consumer Services,0.12901
6773179,236 HK Equity,2000,ACTV,HKD,1.73,0.3965762,30,Consumer Staples,3020,Food Beverage & Tobacco,0.12901
6773210,521 HK Equity,2000,ACTV,HKD,0.295,0.6684676,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
6773470,SAN SP Equity,1000,ACTV,SGD,0.295,0.2624392,15,Materials,1510,Materials,0.8002
6782045,1138 HK Equity,2000,ACTV,HKD,5.31,1.292695,20,Industrials,2030,Transportation,0.12901
6786735,GUOL SP Equity,1000,ACTV,SGD,2.11,0.622277,40,Financials,4040,Real Estate,0.8002
6787749,719 HK Equity,2000,ACTV,HKD,4.72,0.8935967,35,Health Care,3520,"Pharmaceuticals, Biotechnology",0.12901
6788894,731 HK Equity,2000,ACTV,HKD,0.405,0.7019322,20,Industrials,2010,Capital Goods,0.12901
6797458,338 HK Equity,2000,ACTV,HKD,2.48,1.047994,15,Materials,1510,Materials,0.12901
6798923,1221 HK Equity,2000,ACTV,HKD,2.55,0.3278512,25,Consumer Discretionary,2530,Consumer Services,0.12901
6799670,770 HK Equity,1000,ACTV,USD,1.65,0.3229195,40,Financials,4020,Diversified Financials,1
6803247,81 HK Equity,1000,ACTV,HKD,5.32,1.229499,40,Financials,4040,Real Estate,0.12901
6806280,517 HK Equity,2000,ACTV,HKD,3.27,0.6698095,10,Energy,1010,Energy,0.12901
6806633,242 HK Equity,2000,ACTV,HKD,3.9,0.7928987,20,Industrials,2010,Capital Goods,0.12901
6807658,716 HK Equity,2000,ACTV,HKD,1.55,1.026268,20,Industrials,2010,Capital Goods,0.12901
6810010,363 HK Equity,1000,ACTV,HKD,25.7,0.8740843,20,Industrials,2010,Capital Goods,0.12901
6810429,83 HK Equity,2000,ACTV,HKD,13.68,1.107566,40,Financials,4040,Real Estate,0.12901
6810935,244 HK Equity,1000,ACTV,HKD,0.54,0.7674788,25,Consumer Discretionary,2550,Retailing,0.12901
6811507,SBD SP Equity,1000,ACTV,SGD,1.51,0.4004098,40,Financials,4020,Diversified Financials,0.8002
6811734,SIA SP Equity,1000,ACTV,SGD,9.8,0.9039787,20,Industrials,2030,Transportation,0.8002
6811767,HLF SP Equity,1000,ACTV,SGD,2.78,0.4199081,40,Financials,4020,Diversified Financials,0.8002
6811864,SIF SP Equity,1000,ACTV,SGD,1.335,0.4838117,40,Financials,4020,Diversified Financials,0.8002
6813008,247 HK Equity,2000,ACTV,HKD,18,0.3118918,40,Financials,4040,Real Estate,0.12901
6815617,SERL SP Equity,1000,ACTV,SGD,0.137,0.698506,45,Information Technology,4520,Technology Hardware & Equipmen,0.8002
6824710,251 HK Equity,2000,ACTV,HKD,4.74,0.6630988,40,Financials,4040,Real Estate,0.12901
6824776,252 HK Equity,2000,ACTV,HKD,2.8,0.3573243,15,Materials,1510,Materials,0.12901
6825939,619 HK Equity,50000,ACTV,HKD,0.161,0.8533579,40,Financials,4020,Diversified Financials,0.12901
6828961,250 HK Equity,10000,ACTV,HKD,0.051,0.8495387,45,Information Technology,4510,Software & Services,0.12901
6837310,EGCL SP Equity,1000,ACTV,SGD,1.18,0.517777,15,Materials,1510,Materials,0.8002
6838669,SUPER SP Equity,1000,ACTV,SGD,1.445,0.9282961,30,Consumer Staples,3020,Food Beverage & Tobacco,0.8002
6839297,253 HK Equity,2000,ACTV,HKD,2.24,0.4752807,25,Consumer Discretionary,2530,Consumer Services,0.12901
6842444,KPTT SP Equity,1000,ACTV,SGD,1.68,0.7722355,20,Industrials,2030,Transportation,0.8002
6845658,403 HK Equity,2000,ACTV,HKD,0.455,0.4494413,15,Materials,1510,Materials,0.12901
6848743,548 HK Equity,2000,ACTV,HKD,4.66,0.595046,20,Industrials,2030,Transportation,0.12901
6853468,KPLD SP Equity,1000,ACTV,SGD,3.52,1.246405,40,Financials,4040,Real Estate,0.8002
6853521,STRTR SP Equity,1000,ACTV,SGD,2.92,0.5387163,15,Materials,1510,Materials,0.8002
6856995,315 HK Equity,500,ACTV,HKD,11.2,0.5451649,50,Telecommunication Services,5010,Telecommunication Services,0.12901
6859596,SCE SP Equity,1000,ACTV,SGD,0.455,0.5055962,25,Consumer Discretionary,2550,Retailing,0.8002
6859789,86 HK Equity,1000,ACTV,HKD,6.36,0.7529253,40,Financials,4020,Diversified Financials,0.12901
6859927,16 HK Equity,1000,ACTV,HKD,116.3,0.8408704,40,Financials,4040,Real Estate,0.12901
6864448,84 HK Equity,1000,ACTV,HKD,2.04,0.851783,25,Consumer Discretionary,2550,Retailing,0.12901
6867685,ABR SP Equity,1000,ACTV,SGD,0.8,0.5942316,30,Consumer Staples,3020,Food Beverage & Tobacco,0.8002
6867748,19 HK Equity,500,ACTV,HKD,99.2,0.6945279,40,Financials,4040,Real Estate,0.12901
6867760,87 HK Equity,2500,ACTV,HKD,18.5,0.5366867,40,Financials,4040,Real Estate,0.12901
6868547,SUNR SP Equity,1000,ACTV,SGD,0.157,0.8557153,45,Information Technology,4520,Technology Hardware & Equipmen,0.8002
6869852,88 HK Equity,1000,ACTV,HKD,6.34,0.5525461,40,Financials,4040,Real Estate,0.12901
6870928,89 HK Equity,1000,ACTV,HKD,3.65,0.5572588,40,Financials,4040,Real Estate,0.12901
6871750,146 HK Equity,1000,ACTV,HKD,1.95,0.2709544,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
6872924,693 HK Equity,3000,ACTV,HKD,3.13,0.3546943,25,Consumer Discretionary,2550,Retailing,0.12901
6878427,680 HK Equity,50000,ACTV,HKD,0.051,1.345791,45,Information Technology,4510,Software & Services,0.12901
6881919,THK SP Equity,1000,ACTV,SGD,0.028,0.7092484,25,Consumer Discretionary,2550,Retailing,0.8002
6884543,277 HK Equity,2000,ACTV,HKD,4.812,0.2095264,40,Financials,4040,Real Estate,0.12901
6884747,TYE SP Equity,1000,ACTV,SGD,0.158,0.609299,25,Consumer Discretionary,2550,Retailing,0.8002
6889496,990 HK Equity,10000,ACTV,HKD,0.275,0.5827408,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
6889656,655 HK Equity,2000,ACTV,HKD,1.71,0.4551827,40,Financials,4020,Diversified Financials,0.12901
6898210,258 HK Equity,2000,ACTV,HKD,2.19,0.6562725,40,Financials,4040,Real Estate,0.12901
6898908,665 HK Equity,2000,ACTV,HKD,4.78,1.038243,40,Financials,4020,Diversified Financials,0.12901
6902111,TIH SP Equity,1000,ACTV,SGD,1.28,0.5793638,40,Financials,4020,Diversified Financials,0.8002
6903556,322 HK Equity,2000,ACTV,HKD,22.3,0.6213811,30,Consumer Staples,3020,Food Beverage & Tobacco,0.12901
6904270,RHP SP Equity,1000,ACTV,SGD,0.75,0.8568783,10,Energy,1010,Energy,0.8002
6904515,458 HK Equity,1000,ACTV,HKD,3.06,0.3574435,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
6905745,732 HK Equity,2000,ACTV,HKD,4.3,0.7239901,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
6905808,168 HK Equity,2000,ACTV,HKD,60.85,0.7449926,30,Consumer Staples,3020,Food Beverage & Tobacco,0.12901
6907343,518 HK Equity,2000,ACTV,HKD,1.06,0.2734188,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
6907774,697 HK Equity,2000,ACTV,HKD,0.38,1.215814,15,Materials,1510,Materials,0.12901
6908283,1065 HK Equity,2000,ACTV,HKD,5.53,0.9971464,20,Industrials,2020,Commercial & Professional Serv,0.12901
6908324,TELE SP Equity,1000,SUSP,SGD,0.001,0.8196877,45,Information Technology,4520,Technology Hardware & Equipmen,0.8002
6910073,369 HK Equity,2000,ACTV,HKD,4.84,0.642764,40,Financials,4040,Real Estate,0.12901
6913168,270 HK Equity,2000,ACTV,HKD,9.05,0.7514972,55,Utilities,5510,Utilities,0.12901
6915120,UEM SP Equity,1000,ACTV,SGD,2.3,0.8908716,20,Industrials,2010,Capital Goods,0.8002
6916532,UIC SP Equity,1000,ACTV,SGD,3.39,0.4719257,40,Financials,4040,Real Estate,0.8002
6916781,UOB SP Equity,1000,ACTV,SGD,22.63,1.124208,40,Financials,4010,Banks,0.8002
6916844,UOL SP Equity,1000,ACTV,SGD,6.41,1.026484,40,Financials,4040,Real Estate,0.8002
6917018,UOI SP Equity,1000,ACTV,SGD,4.59,0.4059045,40,Financials,4030,Insurance,0.8002
6917386,UPP SP Equity,1000,ACTV,SGD,0.275,0.9555648,15,Materials,1510,Materials,0.8002
6923941,1001 HK Equity,2000,ACTV,HKD,1.36,0.5056792,20,Industrials,2010,Capital Goods,0.12901
6926854,710 HK Equity,1000,ACTV,HKD,8,0.9344869,45,Information Technology,4530,Semiconductors & Semiconductor,0.12901
6927374,VMS SP Equity,1000,ACTV,SGD,8.07,0.3756259,45,Information Technology,4520,Technology Hardware & Equipmen,0.8002
6927590,345 HK Equity,2000,ACTV,HKD,10.16,0.4314851,30,Consumer Staples,3020,Food Beverage & Tobacco,0.12901
6928377,VCM SP Equity,1000,ACTV,SGD,6.65,0.4408008,20,Industrials,2020,Commercial & Professional Serv,0.8002
6928560,303 HK Equity,100,ACTV,HKD,96.4,0.1926615,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
6932301,610 HK Equity,2000,ACTV,HKD,2.42,0.4526221,20,Industrials,2010,Capital Goods,0.12901
6932431,278 HK Equity,2000,ACTV,HKD,5.5,0.2842746,40,Financials,4040,Real Estate,0.12901
6932475,413 HK Equity,8000,ACTV,HKD,0.73,0.8960716,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
6961985,1188 HK Equity,2000,ACTV,HKD,0.109,0.5422186,25,Consumer Discretionary,2510,Automobiles & Components,0.12901
6964843,1010 HK Equity,2000,ACTV,HKD,1.1,1.007096,45,Information Technology,4530,Semiconductors & Semiconductor,0.12901
6971779,570 HK Equity,2000,ACTV,HKD,3.31,0.6049079,35,Health Care,3520,"Pharmaceuticals, Biotechnology",0.12901
6972181,287 HK Equity,2000,ACTV,HKD,6.7,0.4145339,40,Financials,4040,Real Estate,0.12901
6972244,289 HK Equity,1000,ACTV,HKD,22.65,0.6142475,25,Consumer Discretionary,2550,Retailing,0.12901
6972341,97 HK Equity,1000,ACTV,HKD,0.65,0.4424937,20,Industrials,2030,Transportation,0.12901
6972374,302 HK Equity,500,SUSP,HKD,121.8,0.8502562,40,Financials,4010,Banks,0.12901
6972385,WINGT SP Equity,1000,ACTV,SGD,1.845,0.8456227,40,Financials,4040,Real Estate,0.8002
6972459,291 HK Equity,2000,ACTV,HKD,23.8,1.009309,30,Consumer Staples,3010,Food & Staples Retailing,0.12901
6974369,63 HK Equity,1000,ACTV,HKD,0.14,0.7463553,40,Financials,4040,Real Estate,0.12901
6977056,532 HK Equity,2000,ACTV,HKD,0.67,0.5260098,20,Industrials,2010,Capital Goods,0.12901
6981488,20 HK Equity,1000,ACTV,HKD,39.55,1.182697,40,Financials,4040,Real Estate,0.12901
6981767,713 HK Equity,2000,ACTV,HKD,0.365,0.5916975,20,Industrials,2010,Capital Goods,0.12901
6984562,60 HK Equity,2000,ACTV,HKD,1.23,0.3269583,30,Consumer Staples,3010,Food & Staples Retailing,0.12901
6985833,294 HK Equity,1000,ACTV,HKD,2.69,0.499134,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
6985855,375 HK Equity,1000,ACTV,HKD,17.26,0.5511364,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
6986591,668 HK Equity,2000,ACTV,HKD,0.68,0.09014992,25,Consumer Discretionary,2530,Consumer Services,0.12901
6986698,408 HK Equity,2000,ACTV,HKD,5.05,0.704961,15,Materials,1510,Materials,0.12901
6987163,BTL SP Equity,1000,ACTV,SGD,0.26,0.5557536,10,Energy,1010,Energy,0.8002
6987226,613 HK Equity,2000,ACTV,HKD,0.091,1.075876,40,Financials,4040,Real Estate,0.12901
6990763,576 HK Equity,2000,ACTV,HKD,8.2,0.7997788,20,Industrials,2030,Transportation,0.12901
6991993,ZAG SP Equity,1000,ACTV,SGD,0.335,0.6276746,30,Consumer Staples,3020,Food Beverage & Tobacco,0.8002
B00G0S5,883 HK Equity,1000,ACTV,HKD,14.34,1.085053,10,Energy,1010,Energy,0.12901
B00G568,2878 HK Equity,2000,ACTV,HKD,0.41,0.4276642,45,Information Technology,4530,Semiconductors & Semiconductor,0.12901
B00GWP6,2300 HK Equity,2000,ACTV,HKD,2.95,0.5055586,15,Materials,1510,Materials,0.12901
B00HLY1,336 HK Equity,1000,ACTV,HKD,5.39,0.7596645,15,Materials,1510,Materials,0.12901
B00JWY4,1160 HK Equity,100000,ACTV,HKD,0.7,0.4380041,40,Financials,4020,Diversified Financials,0.12901
B00LMD9,77 HK Equity,2000,ACTV,HKD,1.07,0.5497635,20,Industrials,2030,Transportation,0.12901
B00LN47,1212 HK Equity,500,ACTV,HKD,14.96,0.696638,25,Consumer Discretionary,2550,Retailing,0.12901
B00LNZ8,568 HK Equity,400,ACTV,HKD,4.72,1.070451,10,Energy,1010,Energy,0.12901
B00VGB5,UENV SP Equity,1000,ACTV,SGD,1.345,0.6222895,20,Industrials,2020,Commercial & Professional Serv,0.8002
B00W4D6,512 HK Equity,20000,ACTV,HKD,1.44,0.563767,35,Health Care,3520,"Pharmaceuticals, Biotechnology",0.12901
B00X1B6,679 HK Equity,10000,ACTV,HKD,0.57,0.6239491,20,Industrials,2010,Capital Goods,0.12901
B00XPC5,1009 HK Equity,2000,ACTV,HKD,4.73,0.4865843,40,Financials,4040,Real Estate,0.12901
B00XSF9,1177 HK Equity,4000,ACTV,HKD,6.49,0.6797989,35,Health Care,3520,"Pharmaceuticals, Biotechnology",0.12901
B00Z6F1,378 HK Equity,10000,ACTV,HKD,1.03,0.6909391,40,Financials,4020,Diversified Financials,0.12901
B00ZKH1,208 HK Equity,5000,ACTV,HKD,1.19,0.568571,40,Financials,4040,Real Estate,0.12901
B010QY4,JSH SP Equity,1000,ACTV,SGD,0.13,#N/A N/A,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.8002
B0111G4,RMBA SP Equity,1000,ACTV,SGD,0.47,0.4991486,20,Industrials,2030,Transportation,0.8002
B011BK8,181 HK Equity,20000,ACTV,HKD,0.43,0.3436142,25,Consumer Discretionary,2530,Consumer Services,0.12901
B011YD2,CCT SP Equity,1000,ACTV,SGD,1.635,0.7409816,40,Financials,4040,Real Estate,0.8002
B012899,SPH SP Equity,1000,ACTV,SGD,4.13,0.5803601,25,Consumer Discretionary,2540,Media,0.8002
B013DS6,8286 HK Equity,5000,ACTV,HKD,0.46,0.610702,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
B018L76,2866 HK Equity,1000,ACTV,HKD,2.15,1.220055,20,Industrials,2030,Transportation,0.12901
B018X81,351 HK Equity,10000,ACTV,HKD,0.082,0.7827815,20,Industrials,2030,Transportation,0.12901
B0190C7,669 HK Equity,500,ACTV,HKD,23.75,0.7412957,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
B01B1L9,2319 HK Equity,1000,ACTV,HKD,37.45,0.5900743,30,Consumer Staples,3020,Food Beverage & Tobacco,0.12901
B01BTK4,MENR SP Equity,1000,ACTV,SGD,0.195,-0.849812,10,Energy,1010,Energy,0.8002
B01BTN7,CENV SP Equity,1000,ACTV,SGD,0.26,-0.4088976,20,Industrials,2010,Capital Goods,0.8002
B01C5Z4,1708 HK Equity,1000,ACTV,HKD,7,0.2363227,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
B01CK59,MIDAS SP Equity,1000,ACTV,SGD,0.425,0.8925468,15,Materials,1510,Materials,0.8002
B01CLC3,NOBL SP Equity,1000,ACTV,SGD,1.37,1.355603,20,Industrials,2010,Capital Goods,0.8002
B01FGM7,8250 HK Equity,20000,ACTV,HKD,0.235,0.3903815,35,Health Care,3510,Health Care Equipment & Servic,0.12901
B01FLR7,2318 HK Equity,500,ACTV,HKD,65.9,1.256774,40,Financials,4030,Insurance,0.12901
B01G0P1,2356 HK Equity,400,ACTV,HKD,13.9,0.7291911,40,Financials,4010,Banks,0.12901
B01GSL3,LFBZ SP Equity,1000,ACTV,SGD,0.007,1.222143,25,Consumer Discretionary,2530,Consumer Services,0.8002
B01JCK9,2331 HK Equity,500,ACTV,HKD,4.92,0.866649,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
B01KCM4,TLC SP Equity,1000,ACTV,SGD,0.26,0.4635419,45,Information Technology,4520,Technology Hardware & Equipmen,0.8002
B01N2K1,8115 HK Equity,4000,ACTV,HKD,0.81,1.865317,20,Industrials,2010,Capital Goods,0.12901
B01RK98,BEST SP Equity,1000,ACTV,SGD,0.22,1.055282,30,Consumer Staples,3030,Household & Personal Products,0.8002
B01RLR3,311 HK Equity,1000,ACTV,HKD,2.1,0.6130295,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
B01RQ67,8301 HK Equity,8000,SUSP,HKD,0.21,0.1682252,45,Information Technology,4530,Semiconductors & Semiconductor,0.12901
B01RQJ0,733 HK Equity,2000,ACTV,HKD,2.68,0.6402745,40,Financials,4040,Real Estate,0.12901
B01RQM3,2343 HK Equity,1000,ACTV,HKD,4.36,0.856639,20,Industrials,2030,Transportation,0.12901
B01SM17,862 HK Equity,20000,ACTV,HKD,0.67,0.950147,45,Information Technology,4510,Software & Services,0.12901
B01SM51,TCH SP Equity,1000,ACTV,SGD,0.3,#N/A N/A,35,Health Care,3510,Health Care Equipment & Servic,0.8002
B01V2F0,CAE SP Equity,1000,ACTV,SGD,0.052,#N/A N/A,25,Consumer Discretionary,2510,Automobiles & Components,0.8002
B01XPC4,373 HK Equity,2000,ACTV,HKD,34.4,0.6318406,40,Financials,4020,Diversified Financials,0.12901
B01XR40,MTEC SP Equity,1000,ACTV,SGD,0.102,0.5479253,45,Information Technology,4520,Technology Hardware & Equipmen,0.8002
B01XZC4,240 HK Equity,10000,ACTV,HKD,0.265,0.1157615,20,Industrials,2010,Capital Goods,0.12901
B01YCG0,371 HK Equity,2000,ACTV,HKD,5.17,0.8578699,55,Utilities,5510,Utilities,0.12901
B01YSD9,8TEL SP Equity,1000,ACTV,SGD,0.118,#N/A N/A,45,Information Technology,4520,Technology Hardware & Equipmen,0.8002
B01Z8S7,493 HK Equity,1000,ACTV,HKD,1.32,1.08511,25,Consumer Discretionary,2550,Retailing,0.12901
B02J0J3,1639 HK Equity,10000,ACTV,HKD,1.15,0.5227484,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
B02L839,276 HK Equity,1000,ACTV,HKD,0.22,0.8409657,10,Energy,1010,Energy,0.12901
B02LFD8,ACAP SP Equity,1000,ACTV,SGD,0.043,2.258167,40,Financials,4020,Diversified Financials,0.8002
B02PD47,LHA SP Equity,1000,ACTV,SGD,0.006,0.3990558,15,Materials,1510,Materials,0.8002
B02PD92,CPOW SP Equity,1000,SUSP,SGD,#N/A N/A,#N/A N/A,20,Industrials,2010,Capital Goods,0.8002
B02PY00,ST10 SP Equity,10,ACTV,SGD,3.95,0.960512,50,Telecommunication Services,5010,Telecommunication Services,0.8002
B02PY11,ST100 SP Equity,100,ACTV,SGD,3.86,0.8975845,50,Telecommunication Services,5010,Telecommunication Services,0.8002
B02PY22,ST SP Equity,1000,ACTV,SGD,3.94,0.9796472,50,Telecommunication Services,5010,Telecommunication Services,0.8002
B02QFZ5,EUCON SP Equity,1000,ACTV,SGD,0.013,0.4500954,45,Information Technology,4520,Technology Hardware & Equipmen,0.8002
B02T4J1,2379 HK Equity,5000,ACTV,HKD,1.36,0.7473772,45,Information Technology,4510,Software & Services,0.12901
B02TW08,650 HK Equity,10000,ACTV,HKD,0.57,0.2887605,20,Industrials,2010,Capital Goods,0.12901
B02V679,2307 HK Equity,2000,ACTV,HKD,0.56,0.3695179,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
B02Y690,2618 HK Equity,1000,ACTV,HKD,10,0.8157745,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
B02ZKQ8,2380 HK Equity,1000,ACTV,HKD,3.29,0.7877926,55,Utilities,5510,Utilities,0.12901
B031J02,1194 HK Equity,2000,ACTV,HKD,1.05,0.4537505,15,Materials,1510,Materials,0.12901
B031S83,198 HK Equity,4000,ACTV,HKD,0.305,0.3518465,25,Consumer Discretionary,2540,Media,0.12901
B032D81,PHM SP Equity,1000,ACTV,SGD,0.035,#N/A N/A,35,Health Care,3520,"Pharmaceuticals, Biotechnology",0.8002
B0381H4,FUNG SP Equity,1000,ACTV,SGD,0.086,0.9818293,20,Industrials,2020,Commercial & Professional Serv,0.8002
B0385L6,BKM SP Equity,1000,ACTV,SGD,0.184,0.9639188,20,Industrials,2020,Commercial & Professional Serv,0.8002
B039445,PETRA SP Equity,1000,ACTV,SGD,3.85,0.6363557,30,Consumer Staples,3020,Food Beverage & Tobacco,0.8002
B03DL02,929 HK Equity,5000,ACTV,HKD,0.78,0.5886131,20,Industrials,2010,Capital Goods,0.12901
B03F0J0,AZEUS SP Equity,1000,ACTV,SGD,0.141,#N/A N/A,45,Information Technology,4510,Software & Services,0.8002
B03R063,SPAK SP Equity,1000,ACTV,SGD,0.14,#N/A N/A,15,Materials,1510,Materials,0.8002
B03S8Z1,342 HK Equity,2000,ACTV,HKD,5.38,0.5648829,10,Energy,1010,Energy,0.12901
B03TJ39,487 HK Equity,4000,ACTV,HKD,0.27,1.109965,25,Consumer Discretionary,2530,Consumer Services,0.12901
B03VZ60,ACE SP Equity,1000,ACTV,SGD,0.027,#N/A N/A,50,Telecommunication Services,5010,Telecommunication Services,0.8002
B03WF63,YPG SP Equity,1000,ACTV,SGD,0.045,0.556673,25,Consumer Discretionary,2540,Media,0.8002
B03WFQ3,YYUE SP Equity,1000,ACTV,SGD,0.24,#N/A N/A,15,Materials,1510,Materials,0.8002
B03WFR4,CHHA SP Equity,1000,ACTV,SGD,0.018,#N/A N/A,20,Industrials,2010,Capital Goods,0.8002
B03XK94,589 HK Equity,500,ACTV,HKD,3.29,0.8258947,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
B03XRP9,ASCT SP Equity,1000,ACTV,SGD,0.002,1.058603,15,Materials,1510,Materials,0.8002
B03ZBT7,EIH SP Equity,1000,ACTV,SGD,0.44,0.9693236,30,Consumer Staples,3020,Food Beverage & Tobacco,0.8002
B040HS2,417 HK Equity,2000,ACTV,HKD,3.1,0.8022869,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
B045C04,2877 HK Equity,1000,ACTV,HKD,13.26,0.7818207,35,Health Care,3520,"Pharmaceuticals, Biotechnology",0.12901
B04KJ97,M1 SP Equity,1000,ACTV,SGD,3.65,0.7537758,50,Telecommunication Services,5010,Telecommunication Services,0.8002
